,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team,xg,xga
4,2020-10-18,19:00,Süper Lig,Matchweek 5,Sun,Away,W,3,2,Göztepe,54.0,,Luiz Gustavo,4-2-3-1,Atilla Karaoğlan,Match Report,,19.0,9.0,,1,1,2021,Fenerbahce,,
5,2020-10-25,19:00,Süper Lig,Matchweek 6,Sun,Home,W,3,1,Trabzonspor,50.0,,Gökhan Gönül,4-2-3-1,Cüneyt Çakιr,Match Report,,20.0,7.0,,0,0,2021,Fenerbahce,,
6,2020-11-02,20:00,Süper Lig,Matchweek 7,Mon,Away,W,2,1,Antalyaspor,60.0,,Gökhan Gönül,4-2-3-1,Bahattin Şimşek,Match Report,,28.0,10.0,,1,1,2021,Fenerbahce,,
7,2020-11-07,19:00,Süper Lig,Matchweek 8,Sat,Home,L,0,2,Konyaspor,52.0,,Gökhan Gönül,4-2-3-1,Ali Şansalan,Match Report,,14.0,3.0,,0,0,2021,Fenerbahce,,
8,2020-11-21,16:00,Süper Lig,Matchweek 9,Sat,Away,W,5,1,Gençlerbirliği,46.0,,Luiz Gustavo,4-2-3-1,Halil Umut Meler,Match Report,,10.0,5.0,,1,1,2021,Fenerbahce,,
9,2020-11-29,19:00,Süper Lig,Matchweek 10,Sun,Home,L,3,4,Beşiktaş,60.0,,Gökhan Gönül,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,19.0,5.0,,1,1,2021,Fenerbahce,,
10,2020-12-06,19:00,Süper Lig,Matchweek 11,Sun,Away,W,2,0,Denizlispor,43.0,,Gökhan Gönül,4-2-3-1,Ali Palabıyık,Match Report,,10.0,2.0,,0,0,2021,Fenerbahce,,
11,2020-12-12,19:00,Süper Lig,Matchweek 12,Sat,Home,L,0,3,Yeni Mal'spor,65.0,,Gökhan Gönül,4-2-3-1,Erkan Özdamar,Match Report,,21.0,7.0,,0,0,2021,Fenerbahce,,
12,2020-12-19,19:00,Süper Lig,Matchweek 13,Sat,Away,L,1,3,Gaziantep FK,61.0,,Luiz Gustavo,4-2-3-1,Cüneyt Çakιr,Match Report,,14.0,4.0,,0,0,2021,Fenerbahce,,
13,2020-12-23,19:00,Süper Lig,Matchweek 14,Wed,Home,W,4,1,Başakşehir,54.0,,Luiz Gustavo,4-4-2,Bahattin Şimşek,Match Report,,15.0,5.0,,0,0,2021,Fenerbahce,,
14,2021-01-04,19:00,Süper Lig,Matchweek 16,Mon,Away,W,3,0,Kasımpaşa,52.0,,Luiz Gustavo,4-2-3-1,Halis Özkahya,Match Report,,11.0,5.0,,0,0,2021,Fenerbahce,,
15,2021-01-07,19:00,Süper Lig,Matchweek 17,Thu,Home,W,2,1,Alanyaspor,29.0,,Luiz Gustavo,4-2-3-1,Halil Umut Meler,Match Report,,14.0,5.0,,0,1,2021,Fenerbahce,,
16,2021-01-11,16:00,Süper Lig,Matchweek 18,Mon,Away,W,3,0,Erzurum BB,53.0,,Luiz Gustavo,4-2-3-1,Mete Kalkavan,Match Report,,11.0,8.0,,0,0,2021,Fenerbahce,,
17,2021-01-18,19:00,Süper Lig,Matchweek 19,Mon,Home,W,3,1,Ankaragücü,58.0,,Luiz Gustavo,4-2-3-1,Arda Kardeşler,Match Report,,17.0,8.0,,0,0,2021,Fenerbahce,,
18,2021-01-21,19:00,Süper Lig,Matchweek 20,Thu,Away,D,1,1,Sivasspor,55.0,,Luiz Gustavo,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,8.0,4.0,,1,1,2021,Fenerbahce,,
19,2021-01-25,19:00,Süper Lig,Matchweek 21,Mon,Home,W,3,0,Kayserispor,69.0,,Luiz Gustavo,4-2-3-1,Alper Ulusoy,Match Report,,21.0,11.0,,0,0,2021,Fenerbahce,,
20,2021-01-30,19:00,Süper Lig,Matchweek 22,Sat,Home,W,1,0,Rizespor,63.0,,Luiz Gustavo,4-2-3-1,Abdulkadir Bitigen,Match Report,,15.0,4.0,,0,0,2021,Fenerbahce,,
21,2021-02-02,16:00,Süper Lig,Matchweek 23,Tue,Away,W,2,1,Hatayspor,36.0,,Luiz Gustavo,4-4-2,Suat Arslanboga,Match Report,,10.0,7.0,,0,0,2021,Fenerbahce,,
22,2021-02-06,19:00,Süper Lig,Matchweek 24,Sat,Home,L,0,1,Galatasaray,49.0,,Caner Erkin,4-2-3-1,Cüneyt Çakιr,Match Report,,12.0,5.0,,0,0,2021,Fenerbahce,,
23,2021-02-13,19:00,Süper Lig,Matchweek 25,Sat,Away,W,2,1,Fatih Karagümrük,47.0,,Ozan Tufan,4-2-3-1,Halis Özkahya,Match Report,,7.0,3.0,,0,0,2021,Fenerbahce,,
24,2021-02-21,19:00,Süper Lig,Matchweek 26,Sun,Home,L,0,1,Göztepe,67.0,,Ozan Tufan,4-2-3-1,Hüseyin Göçek,Match Report,,22.0,5.0,,0,0,2021,Fenerbahce,,
25,2021-02-28,19:00,Süper Lig,Matchweek 27,Sun,Away,W,1,0,Trabzonspor,51.0,,Gökhan Gönül,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,12.0,8.0,,0,0,2021,Fenerbahce,,
26,2021-03-04,19:00,Süper Lig,Matchweek 28,Thu,Home,D,1,1,Antalyaspor,62.0,,Gökhan Gönül,4-2-3-1,Umit Öztürk,Match Report,,16.0,6.0,,0,0,2021,Fenerbahce,,
27,2021-03-08,19:00,Süper Lig,Matchweek 29,Mon,Away,W,3,0,Konyaspor,39.0,,Gökhan Gönül,4-1-4-1,Fırat Aydınus,Match Report,,14.0,7.0,,0,0,2021,Fenerbahce,,
28,2021-03-14,19:00,Süper Lig,Matchweek 30,Sun,Home,L,1,2,Gençlerbirliği,74.0,,Gökhan Gönül,4-1-4-1,Abdulkadir Bitigen,Match Report,,16.0,6.0,,0,0,2021,Fenerbahce,,
29,2021-03-21,19:00,Süper Lig,Matchweek 31,Sun,Away,D,1,1,Beşiktaş,44.0,,Luiz Gustavo,4-2-3-1,Halil Umut Meler,Match Report,,14.0,3.0,,0,0,2021,Fenerbahce,,
30,2021-04-05,19:00,Süper Lig,Matchweek 32,Mon,Home,W,1,0,Denizlispor,65.0,,Gökhan Gönül,4-1-4-1,Cüneyt Çakιr,Match Report,,20.0,2.0,,0,0,2021,Fenerbahce,,
31,2021-04-08,19:00,Süper Lig,Matchweek 33,Thu,Away,D,1,1,Yeni Mal'spor,74.0,,Gökhan Gönül,4-1-4-1,Halis Özkahya,Match Report,,14.0,4.0,,0,0,2021,Fenerbahce,,
32,2021-04-12,19:00,Süper Lig,Matchweek 34,Mon,Home,W,3,1,Gaziantep FK,63.0,,Gökhan Gönül,4-1-4-1,Mete Kalkavan,Match Report,,17.0,9.0,,0,0,2021,Fenerbahce,,
33,2021-04-18,19:00,Süper Lig,Matchweek 35,Sun,Away,W,2,1,Başakşehir,50.0,,Ozan Tufan,4-1-4-1,Cüneyt Çakιr,Match Report,,17.0,7.0,,0,0,2021,Fenerbahce,,
34,2021-04-25,20:30,Süper Lig,Matchweek 37,Sun,Home,W,3,2,Kasımpaşa,61.0,,Ozan Tufan,4-1-4-1,Fırat Aydınus,Match Report,,21.0,11.0,,1,1,2021,Fenerbahce,,
35,2021-04-29,20:30,Süper Lig,Matchweek 38,Thu,Away,D,0,0,Alanyaspor,39.0,,Gökhan Gönül,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,11.0,1.0,,0,0,2021,Fenerbahce,,
36,2021-05-03,20:30,Süper Lig,Matchweek 39,Mon,Home,W,3,1,Erzurum BB,60.0,,Ozan Tufan,4-1-4-1,Mete Kalkavan,Match Report,,28.0,10.0,,1,1,2021,Fenerbahce,,
37,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Away,W,2,1,Ankaragücü,69.0,,Ozan Tufan,4-1-4-1,Fırat Aydınus,Match Report,,19.0,7.0,,0,0,2021,Fenerbahce,,
38,2021-05-11,20:30,Süper Lig,Matchweek 41,Tue,Home,L,1,2,Sivasspor,61.0,,Gökhan Gönül,4-1-4-1,Halis Özkahya,Match Report,,19.0,7.0,,0,0,2021,Fenerbahce,,
39,2021-05-15,20:30,Süper Lig,Matchweek 42,Sat,Away,W,2,1,Kayserispor,77.0,,Ozan Tufan,4-1-4-1,Halil Umut Meler,Match Report,,9.0,4.0,,1,2,2021,Fenerbahce,,
0,2020-09-13,20:00,Süper Lig,Matchweek 1,Sun,Home,L,1,3,Beşiktaş,49.0,,Uğurcan Çakır,4-2-3-1,Ali Şansalan,Match Report,,8.0,4.0,,0,0,2021,Trabzonspor,,
1,2020-09-19,16:00,Süper Lig,Matchweek 2,Sat,Away,D,0,0,Denizlispor,55.0,,Uğurcan Çakır,3-4-1-2,Volkan Bayarslan,Match Report,,13.0,4.0,,0,0,2021,Trabzonspor,,
2,2020-09-26,19:00,Süper Lig,Matchweek 3,Sat,Home,W,3,1,Yeni Mal'spor,58.0,,Uğurcan Çakır,4-2-3-1,Özgür Yankaya,Match Report,,10.0,4.0,,0,0,2021,Trabzonspor,,
3,2020-10-02,20:00,Süper Lig,Matchweek 4,Fri,Away,D,1,1,Gaziantep FK,50.0,,João Pereira,4-2-3-1,Fırat Aydınus,Match Report,,4.0,3.0,,0,0,2021,Trabzonspor,,
4,2020-10-17,19:00,Süper Lig,Matchweek 5,Sat,Home,L,0,2,Başakşehir,49.0,,João Pereira,4-2-3-1,Bahattin Şimşek,Match Report,,12.0,6.0,,0,0,2021,Trabzonspor,,
5,2020-10-25,19:00,Süper Lig,Matchweek 6,Sun,Away,L,1,3,Fenerbahçe,50.0,,Uğurcan Çakır,4-2-3-1,Cüneyt Çakιr,Match Report,,13.0,5.0,,0,0,2021,Trabzonspor,,
6,2020-10-30,20:00,Süper Lig,Matchweek 7,Fri,Home,L,3,4,Kasımpaşa,42.0,,Uğurcan Çakır,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,12.0,4.0,,0,0,2021,Trabzonspor,,
7,2020-11-07,16:00,Süper Lig,Matchweek 8,Sat,Away,D,1,1,Alanyaspor,37.0,,João Pereira,4-1-4-1,Ali Palabıyık,Match Report,,7.0,5.0,,0,0,2021,Trabzonspor,,
8,2020-11-22,19:00,Süper Lig,Matchweek 9,Sun,Home,W,1,0,Erzurum BB,47.0,,João Pereira,4-2-3-1,Erkan Özdamar,Match Report,,12.0,3.0,,0,0,2021,Trabzonspor,,
9,2020-11-27,19:30,Süper Lig,Matchweek 10,Fri,Away,W,1,0,Ankaragücü,50.0,,João Pereira,4-2-3-1,Mustafa Öğretmenoğlu,Match Report,,8.0,1.0,,0,0,2021,Trabzonspor,,
10,2020-12-07,19:30,Süper Lig,Matchweek 11,Mon,Home,D,1,1,Sivasspor,50.0,,Uğurcan Çakır,4-2-3-1,Suat Arslanboga,Match Report,,10.0,4.0,,0,0,2021,Trabzonspor,,
11,2020-12-12,16:00,Süper Lig,Matchweek 12,Sat,Away,D,0,0,Kayserispor,54.0,,João Pereira,4-2-3-1,Burak Şeker,Match Report,,11.0,4.0,,0,0,2021,Trabzonspor,,
12,2020-12-19,16:00,Süper Lig,Matchweek 13,Sat,Home,W,2,1,Rizespor,47.0,,Uğurcan Çakır,4-1-4-1,Ali Şansalan,Match Report,,18.0,8.0,,1,1,2021,Trabzonspor,,
13,2020-12-22,16:00,Süper Lig,Matchweek 14,Tue,Away,W,1,0,Hatayspor,40.0,,Uğurcan Çakır,4-1-4-1,Abdulkadir Bitigen,Match Report,,8.0,2.0,,0,0,2021,Trabzonspor,,
14,2020-12-26,19:00,Süper Lig,Matchweek 15,Sat,Home,L,0,2,Galatasaray,47.0,,Uğurcan Çakır,4-1-4-1,Halil Umut Meler,Match Report,,12.0,4.0,,0,0,2021,Trabzonspor,,
15,2021-01-03,16:00,Süper Lig,Matchweek 16,Sun,Away,W,2,1,Fatih Karagümrük,57.0,,Uğurcan Çakır,4-1-4-1,Ali Palabıyık,Match Report,,14.0,4.0,,0,0,2021,Trabzonspor,,
16,2021-01-06,16:00,Süper Lig,Matchweek 17,Wed,Home,W,1,0,Göztepe,60.0,,Uğurcan Çakır,4-2-3-1,Cüneyt Çakιr,Match Report,,13.0,4.0,,0,0,2021,Trabzonspor,,
17,2021-01-16,19:00,Süper Lig,Matchweek 19,Sat,Away,D,1,1,Antalyaspor,75.0,,Uğurcan Çakır,4-2-3-1,Ali Palabıyık,Match Report,,18.0,4.0,,0,1,2021,Trabzonspor,,
18,2021-01-19,19:00,Süper Lig,Matchweek 20,Tue,Home,W,3,1,Konyaspor,58.0,,Uğurcan Çakır,4-2-3-1,Abdulkadir Bitigen,Match Report,,10.0,5.0,,0,0,2021,Trabzonspor,,
19,2021-01-23,16:00,Süper Lig,Matchweek 21,Sat,Away,W,2,1,Gençlerbirliği,64.0,,Uğurcan Çakır,4-2-3-1,Mustafa Öğretmenoğlu,Match Report,,14.0,8.0,,0,0,2021,Trabzonspor,,
20,2021-01-31,19:00,Süper Lig,Matchweek 22,Sun,Away,W,2,1,Beşiktaş,36.0,,Uğurcan Çakır,4-2-3-1,Halil Umut Meler,Match Report,,16.0,5.0,,0,0,2021,Trabzonspor,,
21,2021-02-04,19:00,Süper Lig,Matchweek 23,Thu,Home,W,1,0,Denizlispor,61.0,,Uğurcan Çakır,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,26.0,5.0,,0,0,2021,Trabzonspor,,
22,2021-02-08,19:00,Süper Lig,Matchweek 24,Mon,Away,W,2,0,Yeni Mal'spor,44.0,,Uğurcan Çakır,4-2-3-1,Erkan Özdamar,Match Report,,10.0,2.0,,0,0,2021,Trabzonspor,,
23,2021-02-13,16:00,Süper Lig,Matchweek 25,Sat,Home,W,1,0,Gaziantep FK,55.0,,Uğurcan Çakır,4-2-3-1,Zorbay Küçük,Match Report,,8.0,4.0,,0,0,2021,Trabzonspor,,
24,2021-02-19,19:00,Süper Lig,Matchweek 26,Fri,Away,W,1,0,Başakşehir,53.0,,Kamil Çörekçi,4-2-3-1,Halil Umut Meler,Match Report,,10.0,3.0,,0,0,2021,Trabzonspor,,
25,2021-02-28,19:00,Süper Lig,Matchweek 27,Sun,Home,L,0,1,Fenerbahçe,49.0,,Uğurcan Çakır,4-2-3-1,Yaşar Kemal Uğurlu,Match Report,,16.0,1.0,,0,0,2021,Trabzonspor,,
26,2021-03-04,16:00,Süper Lig,Matchweek 28,Thu,Away,W,2,1,Kasımpaşa,54.0,,Uğurcan Çakır,4-2-3-1,Abdulkadir Bitigen,Match Report,,14.0,4.0,,0,0,2021,Trabzonspor,,
27,2021-03-08,16:00,Süper Lig,Matchweek 29,Mon,Home,L,1,3,Alanyaspor,49.0,,Uğurcan Çakır,4-2-3-1,Suat Arslanboga,Match Report,,18.0,5.0,,1,1,2021,Trabzonspor,,
28,2021-03-14,16:00,Süper Lig,Matchweek 30,Sun,Away,D,0,0,Erzurum BB,51.0,,Uğurcan Çakır,4-2-3-1,Ali Palabıyık,Match Report,,8.0,1.0,,0,0,2021,Trabzonspor,,
29,2021-03-20,19:00,Süper Lig,Matchweek 31,Sat,Home,W,4,1,Ankaragücü,58.0,,Uğurcan Çakır,4-1-4-1,Zorbay Küçük,Match Report,,14.0,9.0,,0,0,2021,Trabzonspor,,
30,2021-04-03,16:00,Süper Lig,Matchweek 32,Sat,Away,D,0,0,Sivasspor,56.0,,Uğurcan Çakır,4-1-4-1,Mete Kalkavan,Match Report,,12.0,3.0,,0,0,2021,Trabzonspor,,
31,2021-04-06,19:00,Süper Lig,Matchweek 33,Tue,Home,D,1,1,Kayserispor,75.0,,Uğurcan Çakır,4-3-3,Atilla Karaoğlan,Match Report,,28.0,11.0,,0,0,2021,Trabzonspor,,
32,2021-04-10,16:00,Süper Lig,Matchweek 34,Sat,Away,D,0,0,Rizespor,61.0,,Uğurcan Çakır,4-1-4-1,Cüneyt Çakιr,Match Report,,17.0,7.0,,0,0,2021,Trabzonspor,,
33,2021-04-17,16:00,Süper Lig,Matchweek 35,Sat,Home,D,1,1,Hatayspor,49.0,,Uğurcan Çakır,4-1-4-1,Zorbay Küçük,Match Report,,10.0,3.0,,0,0,2021,Trabzonspor,,
34,2021-04-21,19:00,Süper Lig,Matchweek 36,Wed,Away,D,1,1,Galatasaray,47.0,,Uğurcan Çakır,4-2-3-1,Mete Kalkavan,Match Report,,9.0,5.0,,0,0,2021,Trabzonspor,,
35,2021-04-24,16:00,Süper Lig,Matchweek 37,Sat,Home,W,2,0,Fatih Karagümrük,36.0,,Uğurcan Çakır,4-2-3-1,Ali Şansalan,Match Report,,15.0,6.0,,1,1,2021,Trabzonspor,,
36,2021-04-28,16:00,Süper Lig,Matchweek 38,Wed,Away,D,1,1,Göztepe,60.0,,Uğurcan Çakır,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,14.0,7.0,,0,0,2021,Trabzonspor,,
37,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Home,W,2,1,Antalyaspor,61.0,,Uğurcan Çakır,4-1-4-1,Abdulkadir Bitigen,Match Report,,14.0,8.0,,0,0,2021,Trabzonspor,,
38,2021-05-11,17:00,Süper Lig,Matchweek 41,Tue,Away,D,1,1,Konyaspor,58.0,,Uğurcan Çakır,4-2-3-1,Ali Şansalan,Match Report,,10.0,5.0,,0,0,2021,Trabzonspor,,
39,2021-05-15,20:30,Süper Lig,Matchweek 42,Sat,Home,W,2,1,Gençlerbirliği,64.0,,Uğurcan Çakır,4-2-3-1,Tugay Kaan Numanoğlu,Match Report,,20.0,11.0,,0,0,2021,Trabzonspor,,
0,2020-09-12,17:00,Süper Lig,Matchweek 1,Sat,Home,L,0,2,Alanyaspor,49.0,,Hakan Arslan,4-4-2,Ali Palabıyık,Match Report,,10.0,4.0,,0,0,2021,Sivasspor,,
1,2020-09-20,13:30,Süper Lig,Matchweek 2,Sun,Away,W,2,1,Erzurum BB,53.0,,Ziya Erdal,4-2-3-1,Serkan Tokat,Match Report,,9.0,3.0,,0,0,2021,Sivasspor,,
2,2020-09-27,16:00,Süper Lig,Matchweek 3,Sun,Home,D,0,0,Ankaragücü,56.0,,Ziya Erdal,4-2-3-1,Arda Kardeşler,Match Report,,14.0,3.0,,0,0,2021,Sivasspor,,
3,2020-10-17,16:00,Süper Lig,Matchweek 5,Sat,Away,W,3,1,Kayserispor,46.0,,Ziya Erdal,4-2-3-1,Halil Umut Meler,Match Report,,18.0,9.0,,0,1,2021,Sivasspor,,
5,2020-10-26,20:00,Süper Lig,Matchweek 6,Mon,Home,L,0,2,Rizespor,57.0,,Ziya Erdal,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,9.0,2.0,,0,0,2021,Sivasspor,,
7,2020-11-02,20:00,Süper Lig,Matchweek 7,Mon,Away,D,1,1,Hatayspor,47.0,,Hakan Arslan,4-3-3,Yasin Kol,Match Report,,8.0,5.0,,0,0,2021,Sivasspor,,
9,2020-11-08,19:00,Süper Lig,Matchweek 8,Sun,Home,L,1,2,Galatasaray,44.0,,Hakan Arslan,4-1-4-1,Abdulkadir Bitigen,Match Report,,10.0,6.0,,0,1,2021,Sivasspor,,
10,2020-11-21,13:30,Süper Lig,Matchweek 9,Sat,Away,D,1,1,Fatih Karagümrük,41.0,,Arouna Koné,4-3-3,Hüseyin Göçek,Match Report,,9.0,3.0,,0,0,2021,Sivasspor,,
12,2020-11-30,19:30,Süper Lig,Matchweek 10,Mon,Home,L,0,1,Göztepe,55.0,,Arouna Koné,4-4-1-1,Serkan Tokat,Match Report,,7.0,5.0,,0,0,2021,Sivasspor,,
14,2020-12-07,19:30,Süper Lig,Matchweek 11,Mon,Away,D,1,1,Trabzonspor,50.0,,Ziya Erdal,4-3-3,Suat Arslanboga,Match Report,,6.0,2.0,,0,0,2021,Sivasspor,,
16,2020-12-14,19:00,Süper Lig,Matchweek 12,Mon,Home,D,0,0,Antalyaspor,49.0,,Hakan Arslan,4-3-3,Halis Özkahya,Match Report,,7.0,2.0,,0,0,2021,Sivasspor,,
17,2020-12-21,19:00,Süper Lig,Matchweek 13,Mon,Away,W,1,0,Konyaspor,52.0,,Hakan Arslan,4-1-4-1,Fırat Aydınus,Match Report,,10.0,4.0,,0,0,2021,Sivasspor,,
18,2020-12-24,16:00,Süper Lig,Matchweek 14,Thu,Home,W,3,1,Gençlerbirliği,42.0,,Hakan Arslan,4-1-4-1,Tugay Kaan Numanoğlu,Match Report,,18.0,9.0,,0,0,2021,Sivasspor,,
19,2020-12-28,19:00,Süper Lig,Matchweek 15,Mon,Away,L,0,3,Beşiktaş,32.0,,Hakan Arslan,4-1-4-1,Arda Kardeşler,Match Report,,8.0,2.0,,0,0,2021,Sivasspor,,
20,2021-01-02,13:30,Süper Lig,Matchweek 16,Sat,Home,D,2,2,Denizlispor,35.0,,Uğur Çiftçi,4-1-4-1,Erkan Özdamar,Match Report,,7.0,5.0,,1,1,2021,Sivasspor,,
21,2021-01-05,16:00,Süper Lig,Matchweek 17,Tue,Away,D,2,2,Yeni Mal'spor,52.0,,Uğur Çiftçi,4-1-4-1,Sarper Baris Saka,Match Report,,14.0,4.0,,0,0,2021,Sivasspor,,
22,2021-01-09,13:30,Süper Lig,Matchweek 18,Sat,Home,W,2,1,Gaziantep FK,53.0,,Hakan Arslan,4-1-4-1,Mustafa Öğretmenoğlu,Match Report,,21.0,7.0,,0,0,2021,Sivasspor,,
23,2021-01-16,16:00,Süper Lig,Matchweek 19,Sat,Away,D,1,1,Başakşehir,49.0,,Hakan Arslan,4-1-4-1,Alper Ulusoy,Match Report,,8.0,2.0,,0,0,2021,Sivasspor,,
24,2021-01-21,19:00,Süper Lig,Matchweek 20,Thu,Home,D,1,1,Fenerbahçe,45.0,,Hakan Arslan,4-1-4-1,Yaşar Kemal Uğurlu,Match Report,,11.0,4.0,,0,0,2021,Sivasspor,,
25,2021-01-25,16:00,Süper Lig,Matchweek 21,Mon,Away,L,0,2,Kasımpaşa,62.0,,Hakan Arslan,4-1-4-1,Mert Güzenge,Match Report,,7.0,3.0,,0,0,2021,Sivasspor,,
26,2021-01-31,16:00,Süper Lig,Matchweek 22,Sun,Away,L,1,3,Alanyaspor,52.0,,Hakan Arslan,4-1-4-1,Zorbay Küçük,Match Report,,0.0,0.0,,1,1,2021,Sivasspor,,
27,2021-02-03,13:30,Süper Lig,Matchweek 23,Wed,Home,D,0,0,Erzurum BB,54.0,,Hakan Arslan,4-1-4-1,Fırat Aydınus,Match Report,,8.0,3.0,,0,0,2021,Sivasspor,,
28,2021-02-07,16:00,Süper Lig,Matchweek 24,Sun,Away,W,4,1,Ankaragücü,38.0,,Hakan Arslan,4-1-4-1,Burak Şeker,Match Report,,12.0,7.0,,1,1,2021,Sivasspor,,
29,2021-02-21,16:00,Süper Lig,Matchweek 26,Sun,Home,W,2,0,Kayserispor,48.0,,Hakan Arslan,4-1-4-1,Ali Şansalan,Match Report,,21.0,7.0,,1,1,2021,Sivasspor,,
30,2021-02-27,16:00,Süper Lig,Matchweek 27,Sat,Away,D,0,0,Rizespor,34.0,,Ziya Erdal,4-3-3,Özgür Yankaya,Match Report,,7.0,1.0,,0,0,2021,Sivasspor,,
31,2021-03-03,16:00,Süper Lig,Matchweek 28,Wed,Home,D,1,1,Hatayspor,46.0,,Hakan Arslan,4-1-4-1,Mustafa Öğretmenoğlu,Match Report,,12.0,4.0,,0,0,2021,Sivasspor,,
32,2021-03-07,19:00,Süper Lig,Matchweek 29,Sun,Away,D,2,2,Galatasaray,34.0,,Ziya Erdal,4-1-4-1,Ali Şansalan,Match Report,,12.0,4.0,,0,0,2021,Sivasspor,,
33,2021-03-13,13:30,Süper Lig,Matchweek 30,Sat,Home,W,1,0,Fatih Karagümrük,37.0,,Hakan Arslan,4-1-4-1,Halil Umut Meler,Match Report,,10.0,4.0,,0,0,2021,Sivasspor,,
34,2021-03-20,16:00,Süper Lig,Matchweek 31,Sat,Away,W,5,3,Göztepe,39.0,,Hakan Arslan,4-1-4-1,Yasin Kol,Match Report,,9.0,5.0,,0,0,2021,Sivasspor,,
35,2021-04-03,16:00,Süper Lig,Matchweek 32,Sat,Home,D,0,0,Trabzonspor,44.0,,Hakan Arslan,4-1-4-1,Mete Kalkavan,Match Report,,11.0,1.0,,0,0,2021,Sivasspor,,
36,2021-04-07,19:00,Süper Lig,Matchweek 33,Wed,Away,W,4,2,Antalyaspor,46.0,,Hakan Arslan,4-1-4-1,Özgür Yankaya,Match Report,,11.0,8.0,,0,0,2021,Sivasspor,,
37,2021-04-11,13:30,Süper Lig,Matchweek 34,Sun,Home,W,3,1,Konyaspor,42.0,,Hakan Arslan,4-1-4-1,Zorbay Küçük,Match Report,,9.0,6.0,,1,2,2021,Sivasspor,,
38,2021-04-16,16:00,Süper Lig,Matchweek 35,Fri,Away,W,3,2,Gençlerbirliği,59.0,,Uğur Çiftçi,4-1-4-1,Umit Öztürk,Match Report,,17.0,8.0,,0,0,2021,Sivasspor,,
39,2021-04-20,19:00,Süper Lig,Matchweek 36,Tue,Home,D,0,0,Beşiktaş,33.0,,Uğur Çiftçi,4-1-4-1,Fırat Aydınus,Match Report,,7.0,0.0,,0,0,2021,Sivasspor,,
40,2021-04-24,20:30,Süper Lig,Matchweek 37,Sat,Away,D,1,1,Denizlispor,38.0,,Hakan Arslan,4-1-4-1,Hüseyin Göçek,Match Report,,10.0,2.0,,0,0,2021,Sivasspor,,
41,2021-04-29,16:00,Süper Lig,Matchweek 38,Thu,Home,W,1,0,Yeni Mal'spor,65.0,,Hakan Arslan,4-1-4-1,Alper Ulusoy,Match Report,,21.0,5.0,,0,0,2021,Sivasspor,,
42,2021-05-03,20:30,Süper Lig,Matchweek 39,Mon,Away,W,1,0,Gaziantep FK,43.0,,Hakan Arslan,4-1-4-1,Mustafa Öğretmenoğlu,Match Report,,11.0,5.0,,0,0,2021,Sivasspor,,
43,2021-05-08,20:30,Süper Lig,Matchweek 40,Sat,Home,D,0,0,Başakşehir,42.0,,Hakan Arslan,4-3-3,Ali Palabıyık,Match Report,,11.0,2.0,,0,0,2021,Sivasspor,,
44,2021-05-11,20:30,Süper Lig,Matchweek 41,Tue,Away,W,2,1,Fenerbahçe,39.0,,Hakan Arslan,4-1-4-1,Halis Özkahya,Match Report,,14.0,3.0,,0,0,2021,Sivasspor,,
45,2021-05-15,18:00,Süper Lig,Matchweek 42,Sat,Home,W,2,1,Kasımpaşa,57.0,,Ziya Erdal,4-1-4-1,Mustafa Öğretmenoğlu,Match Report,,19.0,9.0,,0,1,2021,Sivasspor,,
0,2020-09-14,20:00,Süper Lig,Matchweek 1,Mon,Home,W,2,0,Başakşehir,38.0,,Mesut Çaytemel,4-2-3-1,Mete Kalkavan,Match Report,,12.0,6.0,,0,0,2021,Hatayspor,,
1,2020-09-21,20:00,Süper Lig,Matchweek 2,Mon,Away,D,0,0,Fenerbahçe,41.0,,Mesut Çaytemel,4-2-3-1,Umit Öztürk,Match Report,,0.0,0.0,,0,0,2021,Hatayspor,,
2,2020-09-26,16:00,Süper Lig,Matchweek 3,Sat,Home,W,1,0,Kasımpaşa,43.0,,Mesut Çaytemel,4-2-3-1,Hüseyin Göçek,Match Report,,11.0,3.0,,0,0,2021,Hatayspor,,
3,2020-10-04,16:00,Süper Lig,Matchweek 4,Sun,Away,L,0,6,Alanyaspor,39.0,,Mesut Çaytemel,4-2-3-1,Atilla Karaoğlan,Match Report,,5.0,1.0,,0,0,2021,Hatayspor,,
4,2020-11-02,20:00,Süper Lig,Matchweek 7,Mon,Home,D,1,1,Sivasspor,53.0,,Mesut Çaytemel,4-4-2,Yasin Kol,Match Report,,11.0,4.0,,0,0,2021,Hatayspor,,
